id_student,code_module,code_presentation,mean_score,first_half,second_half,recovery,full_slope,score_std,mean_clicks,mean_help,n_weeks,dominant_archetype,archetype_final
584132,DDD,2013J,36.536666666666655,31.89333333333333,41.17999999999999,9.286666666666662,0.8410011123470523,12.402593366801245,17.066666666666666,4.7,30,Steady Engager,Coasting
584143,GGG,2013J,45.54736842105263,37.23684210526316,53.857894736842105,16.621052631578948,0.8511872196082718,16.25231541143252,52.86842105263158,5.447368421052632,38,Steady Engager,Late Recoverer
584178,BBB,2013J,41.44666666666668,39.77142857142858,42.9125,3.141071428571422,0.9482142857142861,8.963322796572461,20.4,3.2666666666666666,15,Steady Engager,Coasting
584183,DDD,2013J,37.67567567567568,36.46666666666667,38.82105263157895,2.3543859649122822,0.2741820768136558,12.44354614889496,28.405405405405407,4.405405405405405,37,Steady Engager,Coasting
584184,FFF,2014B,43.443749999999994,42.23125,44.65625,2.424999999999997,0.18346774193548407,9.351334714226628,79.25,1.875,32,Steady Engager,Steady Engager
584191,CCC,2014B,44.342424242424244,41.88125,46.65882352941177,4.777573529411768,0.5139037433155078,15.482855235526191,98.42424242424242,23.303030303030305,33,Anxious,Anxious
584191,EEE,2013J,52.21515151515151,50.75,53.594117647058816,2.844117647058816,0.32904411764705865,14.134765247905847,121.9090909090909,53.24242424242424,33,Anxious,Anxious
584195,GGG,2013J,38.11666666666667,29.95833333333333,46.275,16.31666666666667,1.3780869565217393,13.452901380577929,19.041666666666668,0.9166666666666666,24,Recovering,Late Recoverer
584210,FFF,2013J,42.17307692307692,42.10000000000001,42.24615384615385,0.14615384615384386,0.12078632478632478,7.583715229779565,60.19230769230769,1.9230769230769231,26,Steady Engager,Steady Engager
584210,FFF,2014J,39.75,37.23333333333333,42.266666666666666,5.0333333333333385,3.482857142857141,16.007784564600644,23.166666666666668,3.5,6,Ghost,Coasting
584214,FFF,2013J,46.43,44.955,47.904999999999994,2.9499999999999957,0.17257035647279598,12.359150456240915,103.025,9.875,40,Steady Engager,Steady Engager
584225,FFF,2013J,29.060000000000002,20.75,34.6,13.850000000000001,5.709999999999998,11.379209111357433,43.6,13.0,5,Steady Engager,Struggling
584238,BBB,2013J,43.175,41.8,44.55,2.75,-0.06999999999999891,3.2667835863429957,20.75,18.75,4,Steady Engager,Anxious
584281,CCC,2014J,30.058823529411764,32.4,27.977777777777774,-4.422222222222224,0.12426470588235389,9.29427773503229,28.705882352941178,0.4117647058823529,17,Steady Engager,Struggling
584299,GGG,2013J,42.18000000000001,35.57058823529412,48.422222222222224,12.851633986928107,0.7890476190476193,13.684418668168343,26.485714285714284,1.9428571428571428,35,Steady Engager,Late Recoverer
584315,DDD,2013J,39.10526315789474,36.04444444444445,41.86,5.815555555555548,0.787543859649123,12.825036110925279,39.526315789473685,4.2105263157894735,19,Steady Engager,Steady Engager
584325,BBB,2013J,37.513333333333335,40.35333333333333,34.67333333333333,-5.68,-0.1526585094549505,12.699573046191574,34.03333333333333,14.833333333333334,30,Steady Engager,Coasting
584362,FFF,2014J,3.6,3.6,3.6,0.0,0.0,0.0,19.0,0.0,1,Struggling,Struggling
584386,CCC,2014J,45.736111111111114,43.544444444444444,47.92777777777778,4.383333333333333,0.28861003861003964,10.724456805145524,57.361111111111114,2.611111111111111,36,Steady Engager,Steady Engager
584386,EEE,2013J,48.957142857142856,45.6764705882353,52.05555555555555,6.379084967320253,0.5133893557422969,14.157588287644508,63.77142857142857,3.5428571428571427,35,Steady Engager,Steady Engager
584408,BBB,2013J,36.054545454545455,34.8,37.099999999999994,2.299999999999997,0.6463636363636378,8.703537800683918,10.818181818181818,1.2727272727272727,11,Steady Engager,Ghost
584414,CCC,2014J,17.6,8.2,27.0,18.8,18.799999999999997,9.4,5.5,0.0,2,Ghost,Ghost
584414,EEE,2013J,46.95333333333333,43.473333333333336,50.43333333333332,6.959999999999987,0.585450500556173,12.724824382110567,102.26666666666667,55.0,30,Steady Engager,Anxious
584433,DDD,2013J,41.16363636363636,42.4375,39.96470588235293,-2.4727941176470694,-0.13352272727272782,11.339681417731601,33.06060606060606,10.666666666666666,33,Steady Engager,Coasting
584442,GGG,2013J,32.81428571428571,25.066666666666666,38.625,13.558333333333334,3.635714285714286,9.47454161294942,19.0,1.4285714285714286,7,Steady Engager,Struggling
584443,CCC,2014J,41.854545454545445,40.2,43.23333333333333,3.0333333333333243,0.9681818181818203,11.847467211975856,85.54545454545455,6.090909090909091,11,Recovering,Steady Engager
584443,EEE,2013J,48.771875,44.4625,53.08125,8.618749999999999,0.576301319648094,13.579401551039538,90.46875,14.25,32,Steady Engager,Steady Engager
584444,EEE,2013J,18.5,18.5,18.5,0.0,0.0,0.0,11.0,0.0,1,Struggling,Ghost
584446,CCC,2014B,38.449999999999996,39.0125,37.8875,-1.125,0.291176470588236,9.64423402868263,34.4375,6.8125,16,Steady Engager,Coasting
584446,FFF,2013J,39.37083333333333,39.01666666666667,39.725,0.7083333333333286,0.13943478260869469,9.43470893238837,64.5,14.5,24,Ghost,Steady Engager
584448,GGG,2013J,40.437931034482766,31.228571428571428,49.03333333333334,17.80476190476191,1.1835960591133015,14.311929284946622,25.448275862068964,5.551724137931035,29,Steady Engager,Late Recoverer
584455,DDD,2013J,29.9,20.933333333333334,36.625,15.691666666666666,5.203571428571427,15.336511057883127,28.142857142857142,4.571428571428571,7,Ghost,Struggling
584468,CCC,2014B,23.4,23.0,23.666666666666668,0.6666666666666679,1.64,5.431758462965746,41.4,3.4,5,Steady Engager,Struggling
584468,FFF,2013J,46.351219512195115,46.06499999999999,46.62380952380953,0.5588095238095363,0.14283972125435562,9.912424377990249,128.85365853658536,24.121951219512194,41,Steady Engager,Anxious
584495,DDD,2013J,37.08709677419355,37.626666666666665,36.58125,-1.045416666666668,0.08741935483870936,12.71949841614742,28.29032258064516,3.838709677419355,31,Steady Engager,Coasting
584500,GGG,2013J,41.1,35.27333333333333,46.5625,11.289166666666667,0.7854032258064509,11.035952974914135,24.806451612903224,5.129032258064516,31,Steady Engager,Late Recoverer
584509,BBB,2014J,48.358333333333334,44.911111111111126,51.80555555555556,6.8944444444444315,0.42979407979408096,10.395842518366017,44.75,12.0,36,Steady Engager,Steady Engager
584509,GGG,2013J,47.09473684210527,40.857894736842105,53.33157894736842,12.473684210526315,0.7284823284823282,11.985230985377513,57.21052631578947,32.05263157894737,38,Anxious,Anxious
584514,EEE,2013J,20.099999999999998,17.0,21.65,4.649999999999999,5.4,5.47905101272109,52.333333333333336,4.0,3,Struggling,Struggling
584514,EEE,2014J,35.97777777777778,30.224999999999998,40.58,10.355,2.123333333333334,10.452089400665601,29.22222222222222,8.444444444444445,9,Ghost,Late Recoverer
584515,FFF,2014J,44.671052631578945,43.27894736842105,46.06315789473685,2.784210526315796,0.22797899113688572,9.869541339919897,126.57894736842105,44.78947368421053,38,Anxious,Anxious
584517,DDD,2013J,21.5,21.5,21.5,0.0,0.0,0.0,33.0,0.0,1,Steady Engager,Struggling
584539,BBB,2014J,49.810810810810814,43.47222222222223,55.81578947368421,12.343567251461984,0.6570412517780937,13.244066163069974,78.4054054054054,5.351351351351352,37,Steady Engager,Steady Engager
584546,FFF,2013J,41.818421052631585,41.03157894736842,42.60526315789474,1.5736842105263165,0.21364481890797676,12.779997843323223,143.07894736842104,13.157894736842104,38,Recovering,Steady Engager
584550,FFF,2013J,36.858064516129026,33.85333333333333,39.675,5.821666666666665,0.5872580645161287,13.982426163409283,79.74193548387096,9.419354838709678,31,Ghost,Steady Engager
584553,CCC,2014J,43.269999999999996,47.980000000000004,38.56,-9.420000000000002,-1.7096969696969664,7.596189834384077,32.1,4.1,10,Steady Engager,Coasting
584553,EEE,2013J,44.18695652173913,42.599999999999994,45.64166666666666,3.0416666666666643,0.24812252964426873,13.171388766625482,65.78260869565217,5.304347826086956,23,Steady Engager,Steady Engager
584567,EEE,2013J,30.45,23.475,37.425000000000004,13.950000000000003,2.235714285714285,10.50142847426006,37.5,5.875,8,Ghost,Struggling
584571,FFF,2014B,42.949999999999996,40.51666666666667,45.38333333333333,4.86666666666666,1.2153846153846173,10.644990997334537,50.25,4.916666666666667,12,Steady Engager,Steady Engager
584580,BBB,2013J,38.64,43.8,35.199999999999996,-8.600000000000001,-5.650000000000008,10.309335575098912,21.4,0.0,5,Steady Engager,Coasting
584586,DDD,2013J,35.19166666666666,35.03333333333333,35.35,0.31666666666667,0.5723776223776235,11.67643341188662,19.0,5.0,12,Steady Engager,Coasting
584591,DDD,2013J,29.23846153846154,24.45,33.34285714285715,8.89285714285715,1.2785714285714294,9.653579524359662,46.76923076923077,12.384615384615385,13,Struggling,Struggling
584591,DDD,2014J,31.370000000000005,23.73,39.010000000000005,15.280000000000005,1.5894736842105264,12.611744526432496,11.35,2.0,20,Steady Engager,Ghost
584594,FFF,2013J,20.5,18.000000000000004,23.000000000000004,5.0,0.8206060606060608,5.948445175001615,37.0,11.8,10,Ghost,Struggling
584594,FFF,2014J,15.9,18.35,14.266666666666666,-4.083333333333336,0.4599999999999983,7.674894136077709,33.2,9.6,5,Ghost,Struggling
584601,FFF,2013J,48.25121951219513,47.615,48.857142857142854,1.242142857142852,0.13205574912892018,12.703026755726071,161.14634146341464,24.804878048780488,41,Anxious,Anxious
584611,BBB,2013J,38.55,36.225,40.875,4.649999999999999,1.1238095238095203,7.993591182941494,16.625,5.875,8,Steady Engager,Coasting
584615,DDD,2013J,19.6,11.9,27.3,15.4,15.399999999999997,7.7,10.5,0.0,2,Ghost,Ghost
584628,DDD,2013J,18.0,17.0,19.0,2.0,-0.6600000000000007,6.391009309960361,24.5,0.0,4,Struggling,Early Dropout
584632,BBB,2014B,7.95,0.1,15.8,15.700000000000001,15.699999999999998,7.8500000000000005,5.0,0.0,2,Struggling,Ghost
584640,DDD,2013J,41.01818181818182,38.21875,43.65294117647059,5.434191176470591,0.3713903743315504,10.661015203959861,33.27272727272727,12.454545454545455,33,Steady Engager,Coasting
584660,DDD,2014B,38.03846153846154,34.73846153846153,41.338461538461544,6.600000000000016,0.8157264957264954,12.741122910393397,26.23076923076923,4.846153846153846,26,Steady Engager,Coasting
584673,FFF,2013J,16.520000000000003,15.7,17.066666666666666,1.3666666666666671,0.9199999999999978,6.949647473073725,23.8,1.0,5,Steady Engager,Struggling
584673,FFF,2014J,39.64705882352941,31.075,47.266666666666666,16.191666666666666,1.4762254901960787,13.173374110953048,93.6470588235294,9.411764705882353,17,Ghost,Late Recoverer
584687,FFF,2013J,10.149999999999999,0.9,19.4,18.5,18.499999999999996,9.25,24.0,9.5,2,Ghost,Struggling
584698,EEE,2014B,29.54,17.4,41.68,24.28,3.9709090909090903,13.799507237579174,34.4,3.0,10,Ghost,Late Recoverer
584710,GGG,2013J,42.6625,33.10625,52.21875,19.112499999999997,1.0735703812316717,16.04304268990144,41.75,5.53125,32,Steady Engager,Late Recoverer
584711,CCC,2014J,34.63333333333334,25.525,41.92,16.395000000000003,3.5050000000000012,14.726619888261302,18.88888888888889,0.0,9,Steady Engager,Late Recoverer
584712,GGG,2013J,25.5,19.675,31.324999999999996,11.649999999999995,2.75238095238095,10.947830835375562,6.375,0.0,8,Recovering,Ghost
584718,EEE,2014J,45.74545454545455,42.06875,49.205882352941174,7.1371323529411725,0.5654745989304816,14.274136197589256,83.27272727272727,42.63636363636363,33,Anxious,Anxious
584733,BBB,2014J,44.91724137931035,39.871428571428574,49.626666666666665,9.755238095238091,0.6974876847290653,13.829231134424003,80.03448275862068,0.7931034482758621,29,Steady Engager,Steady Engager
584733,GGG,2013J,39.15714285714286,28.52,48.82727272727273,20.30727272727273,1.9302597402597403,15.876114776864119,27.904761904761905,1.5238095238095237,21,Recovering,Late Recoverer
584735,BBB,2013J,40.775000000000006,41.416666666666664,40.13333333333333,-1.2833333333333314,0.4332167832167839,11.498849580139167,11.833333333333334,5.333333333333333,12,Steady Engager,Ghost
584749,FFF,2013J,19.82,8.6,27.3,18.700000000000003,7.980000000000001,11.742980882212148,15.6,8.0,5,Ghost,Ghost
584762,BBB,2013J,36.13333333333333,23.35,46.36,23.009999999999998,3.1383333333333323,12.905726549783154,45.44444444444444,21.444444444444443,9,Steady Engager,Late Recoverer
584762,BBB,2014B,34.56666666666666,13.5,45.099999999999994,31.599999999999994,13.95,15.199634498529525,6.333333333333333,3.0,3,Ghost,Ghost
584766,BBB,2013J,39.907407407407405,40.20769230769231,39.62857142857143,-0.5791208791208788,0.19786324786324755,10.597201794391587,36.25925925925926,18.925925925925927,27,Recovering,Anxious
584771,CCC,2014B,34.19,20.06,48.32,28.26,3.440606060606061,16.833683494707866,53.8,0.6,10,Steady Engager,Late Recoverer
584771,CCC,2014J,39.32666666666667,36.79333333333333,41.85999999999999,5.066666666666663,0.40222469410456024,11.756528210128852,41.166666666666664,0.0,30,Steady Engager,Steady Engager
584771,FFF,2013J,42.094444444444456,41.25,42.93888888888888,1.6888888888888829,0.2439124839124846,12.15778087491583,79.47222222222223,5.888888888888889,36,Steady Engager,Steady Engager
584792,FFF,2013J,28.46666666666667,18.1,33.65,15.549999999999997,12.099999999999994,10.1791726361014,69.0,17.0,3,Steady Engager,Struggling
584806,FFF,2013J,40.175000000000004,37.24166666666667,43.10833333333333,5.86666666666666,0.562608695652173,11.784179012557473,71.625,9.541666666666666,24,Steady Engager,Steady Engager
584813,BBB,2013J,37.26923076923077,37.238461538461536,37.3,0.06153846153846132,0.12923076923076957,9.89287891639425,14.384615384615385,2.6153846153846154,26,Recovering,Ghost
584827,GGG,2013J,43.04347826086956,39.60909090909091,46.19166666666667,6.582575757575761,0.7526679841897232,11.694771261475065,28.82608695652174,4.086956521739131,23,Steady Engager,Coasting
584836,GGG,2013J,18.6,18.6,18.6,0.0,0.0,0.0,11.0,0.0,1,Struggling,Ghost
584842,FFF,2014B,40.6962962962963,39.76153846153846,41.564285714285724,1.8027472527472668,0.36190476190476256,9.160724598603965,55.48148148148148,3.5185185185185186,27,Steady Engager,Steady Engager
584843,FFF,2014B,16.275000000000002,8.15,24.4,16.25,6.51,8.129690953535688,19.25,0.0,4,Ghost,Struggling
584844,GGG,2013J,34.27058823529412,24.875,42.62222222222223,17.747222222222227,1.8475490196078432,14.458979083066948,43.23529411764706,23.0,17,Recovering,Late Recoverer
584864,BBB,2014J,48.67894736842104,48.47368421052631,48.88421052631579,0.4105263157894825,0.07554437028121241,12.050751404716744,78.5,12.026315789473685,38,Steady Engager,Steady Engager
584884,FFF,2014B,35.54615384615384,32.6,38.07142857142857,5.471428571428568,0.6247252747252758,11.603024498586258,73.15384615384616,18.307692307692307,13,Ghost,Anxious
584908,GGG,2013J,39.18888888888889,37.825,40.28,2.4549999999999983,1.2283333333333328,9.905603851069404,21.666666666666668,0.2222222222222222,9,Steady Engager,Coasting
584913,EEE,2013J,26.233333333333334,20.9,28.900000000000002,8.000000000000004,2.3500000000000036,4.63489182422009,60.333333333333336,1.0,3,Steady Engager,Struggling
584914,DDD,2013J,35.11153846153846,33.86923076923077,36.353846153846156,2.4846153846153882,0.3077264957264957,12.199821150110136,10.038461538461538,0.0,26,Ghost,Ghost
584918,DDD,2013J,36.576190476190476,31.98,40.75454545454546,8.774545454545457,0.9455844155844156,11.996622729589348,35.80952380952381,9.238095238095237,21,Steady Engager,Coasting
584923,EEE,2013J,24.84444444444444,15.549999999999999,32.279999999999994,16.729999999999997,4.881666666666666,17.391128716236082,27.0,5.0,9,Ghost,Struggling
584926,CCC,2014J,36.43571428571429,31.335714285714285,41.53571428571429,10.200000000000006,0.6983032293377128,10.59687333555497,32.964285714285715,1.7142857142857142,28,Steady Engager,Late Recoverer
584932,DDD,2013J,14.4,8.5,20.3,11.8,11.799999999999997,5.9,5.0,0.0,2,Ghost,Ghost
584940,CCC,2014B,43.13333333333333,40.79444444444445,45.47222222222222,4.67777777777777,0.19907335907335977,9.641432581428043,68.08333333333333,4.222222222222222,36,Steady Engager,Steady Engager
584942,GGG,2013J,40.17407407407408,30.092307692307692,49.53571428571429,19.4434065934066,1.328144078144079,13.915554648654801,25.40740740740741,2.740740740740741,27,Recovering,Late Recoverer
584943,DDD,2013J,40.01842105263158,37.42105263157895,42.61578947368421,5.194736842105257,0.32234380129116996,9.98638165501183,40.68421052631579,12.078947368421053,38,Recovering,Steady Engager
584969,GGG,2013J,42.38333333333333,38.083333333333336,46.68333333333333,8.599999999999994,0.8413913043478259,15.664228533686412,40.166666666666664,7.0,24,Ghost,Steady Engager
584981,DDD,2014J,40.98611111111111,39.58333333333333,42.38888888888889,2.8055555555555642,0.2712355212355219,12.143200035359932,34.52777777777778,7.527777777777778,36,Steady Engager,Coasting
584990,FFF,2014B,35.0,35.15,34.85,-0.29999999999999716,3.460000000000001,11.872868229707597,43.25,0.25,4,Struggling,Steady Engager
585011,CCC,2014B,24.5,12.75,32.333333333333336,19.583333333333336,11.139999999999999,18.769230138713734,32.8,3.4,5,Ghost,Struggling
585011,EEE,2013J,47.61666666666667,44.27333333333333,50.96,6.686666666666667,0.6968854282536151,12.903748378754997,45.733333333333334,4.766666666666667,30,Steady Engager,Steady Engager
585021,FFF,2014J,19.950000000000003,14.3,25.6,11.3,11.299999999999997,5.65,12.5,2.0,2,Ghost,Ghost
585025,GGG,2013J,41.214285714285715,40.1,42.05,1.9499999999999957,0.21428571428571297,7.936431110739273,18.714285714285715,0.0,7,Steady Engager,Coasting
585033,FFF,2013J,41.423076923076934,39.900000000000006,42.94615384615384,3.0461538461538353,0.2920341880341878,11.491010121371726,86.65384615384616,7.461538461538462,26,Steady Engager,Steady Engager
585041,GGG,2013J,37.28636363636363,27.663636363636364,46.90909090909091,19.245454545454542,1.7615471485036696,13.738244411282404,17.545454545454547,1.6363636363636365,22,Steady Engager,Late Recoverer
585048,BBB,2014B,39.90666666666667,40.14666666666667,39.666666666666664,-0.480000000000004,0.10384872080088903,12.677037859408989,25.6,2.566666666666667,30,Steady Engager,Coasting
585050,FFF,2013J,44.205882352941174,42.6625,45.57777777777778,2.9152777777777814,0.3963235294117664,16.490156443029004,295.52941176470586,62.8235294117647,17,Anxious,Anxious
585057,CCC,2014B,36.52758620689655,33.36428571428571,39.480000000000004,6.115714285714297,0.5008374384236464,11.329634518003388,14.172413793103448,0.1724137931034483,29,Ghost,Ghost
585058,GGG,2013J,43.54615384615385,39.28333333333334,47.199999999999996,7.916666666666657,1.2131868131868162,7.407232991591123,14.923076923076923,3.3076923076923075,13,Steady Engager,Ghost
585074,BBB,2013J,35.9,44.3,27.5,-16.799999999999997,-16.799999999999994,8.399999999999999,8.5,0.0,2,Steady Engager,Ghost
585074,BBB,2014J,42.5,42.5,42.5,0.0,0.0,0.0,4.0,0.0,1,Ghost,Ghost
585093,CCC,2014B,47.34473684210527,42.95789473684211,51.73157894736842,8.773684210526312,0.4791880949775679,12.706022139716207,160.42105263157896,11.5,38,Steady Engager,Steady Engager
585093,FFF,2013J,48.5452380952381,45.86190476190477,51.228571428571435,5.366666666666667,0.2778786159954628,10.380434947785927,131.73809523809524,17.571428571428573,42,Steady Engager,Steady Engager
585098,CCC,2014J,41.04285714285714,40.19285714285714,41.89285714285713,1.6999999999999886,0.16168582375478918,10.990594309012872,37.892857142857146,4.928571428571429,28,Steady Engager,Steady Engager
585098,DDD,2013J,39.2,37.188235294117646,41.099999999999994,3.911764705882348,0.2646498599439779,11.919300075328009,37.65714285714286,7.171428571428572,35,Steady Engager,Steady Engager
585114,GGG,2013J,43.184,35.650000000000006,50.13846153846154,14.488461538461536,1.168230769230769,13.404437474209798,26.2,1.36,25,Steady Engager,Late Recoverer
585128,FFF,2013J,31.33076923076923,23.78333333333333,37.800000000000004,14.016666666666673,2.0346153846153854,13.615849622654679,29.153846153846153,10.076923076923077,13,Steady Engager,Struggling
585134,CCC,2014J,37.99000000000001,34.720000000000006,41.260000000000005,6.539999999999999,0.6020689655172407,12.3245108084121,29.366666666666667,5.3,30,Steady Engager,Coasting
585134,DDD,2013J,34.49333333333333,30.953333333333333,38.03333333333333,7.079999999999998,0.4944605116796434,10.791815829084968,21.766666666666666,6.1,30,Steady Engager,Coasting
585141,GGG,2013J,36.725,29.75,43.7,13.950000000000003,3.3261904761904746,13.207171347415766,38.625,1.0,8,Steady Engager,Late Recoverer
585145,GGG,2013J,39.49333333333333,28.542857142857144,49.075,20.53214285714286,2.9764285714285714,16.62842813443959,64.8,2.6666666666666665,15,Steady Engager,Late Recoverer
585147,GGG,2013J,40.984375,33.9,48.068749999999994,14.168749999999996,0.8510080645161289,14.089271392069037,35.40625,12.0625,32,Recovering,Late Recoverer
585149,FFF,2013J,34.337500000000006,18.625,50.050000000000004,31.425000000000004,6.432142857142856,17.154950998181253,71.25,12.75,8,Recovering,Late Recoverer
585150,BBB,2014B,40.93684210526317,42.37777777777778,39.64,-2.7377777777777794,-0.19877192982456016,9.792113396225707,19.736842105263158,6.052631578947368,19,Recovering,Coasting
585153,DDD,2014J,45.87857142857143,46.01904761904762,45.73809523809524,-0.2809523809523782,0.14030467547200473,11.477276425601147,45.73809523809524,20.738095238095237,42,Anxious,Anxious
585154,CCC,2014J,41.51785714285715,40.442857142857136,42.59285714285714,2.1500000000000057,0.1113026819923376,9.884369102326177,81.25,0.03571428571428571,28,Steady Engager,Steady Engager
585156,GGG,2013J,31.25,20.25,42.25,22.0,4.766666666666666,14.55154630958511,18.0,0.0,8,Steady Engager,Late Recoverer
585162,FFF,2013J,40.78333333333333,39.16,42.406666666666666,3.2466666666666697,0.2958620689655165,11.895827933448862,65.0,8.966666666666667,30,Steady Engager,Steady Engager
585166,FFF,2013J,38.49,38.53,38.449999999999996,-0.0800000000000054,0.6425563909774437,12.8174451432413,68.35,4.15,20,Ghost,Steady Engager
585170,BBB,2013J,41.748275862068965,41.87857142857143,41.626666666666665,-0.2519047619047683,0.13093596059113408,10.26576569493043,20.448275862068964,2.206896551724138,29,Steady Engager,Coasting
585199,GGG,2013J,39.27777777777778,29.092307692307696,48.73571428571428,19.643406593406585,1.5206349206349217,14.108424941182756,19.11111111111111,0.07407407407407407,27,Steady Engager,Late Recoverer
585200,BBB,2013J,36.489655172413784,36.17142857142857,36.78666666666666,0.6152380952380909,0.3380295566502469,11.377210882606548,17.655172413793103,4.482758620689655,29,Steady Engager,Coasting
585201,GGG,2013J,40.257894736842104,31.61111111111111,48.03999999999999,16.42888888888888,1.5505263157894729,13.108306558477526,19.736842105263158,1.7894736842105263,19,Steady Engager,Late Recoverer
585208,DDD,2013J,37.64242424242424,35.28125,39.864705882352936,4.583455882352936,0.4121657754010702,11.930557412948263,32.54545454545455,9.545454545454545,33,Steady Engager,Coasting
585210,DDD,2013J,30.55625,27.6625,33.45,5.787500000000001,1.085147058823529,13.04539999147209,15.9375,2.3125,16,Ghost,Ghost
585212,BBB,2013J,36.62666666666667,36.49333333333333,36.760000000000005,0.2666666666666728,0.10731924360400377,9.795438847862927,14.3,3.8666666666666667,30,Ghost,Ghost
585222,CCC,2014J,27.762500000000003,14.675,40.849999999999994,26.174999999999994,5.0249999999999995,14.810041990149792,8.875,0.875,8,Steady Engager,Ghost
585222,FFF,2013J,38.25000000000001,38.01333333333333,38.486666666666665,0.47333333333333627,0.28878754171301374,12.033557246300862,48.53333333333333,7.866666666666666,30,Steady Engager,Steady Engager
585224,FFF,2014J,46.0775,45.11,47.045,1.9350000000000023,0.2172514071294564,11.620810804328585,97.575,7.425,40,Steady Engager,Steady Engager
585230,FFF,2013J,41.96060606060606,42.4875,41.46470588235293,-1.0227941176470665,0.05290775401069522,10.99432193380773,55.15151515151515,3.909090909090909,33,Steady Engager,Steady Engager
585236,GGG,2013J,42.5,39.71666666666667,45.28333333333334,5.56666666666667,1.4020979020979019,11.003029885748138,12.916666666666666,0.0,12,Ghost,Ghost
585261,FFF,2014J,48.47368421052632,49.742105263157896,47.205263157894734,-2.536842105263162,-0.1231644600065657,10.320564147435432,175.55263157894737,48.5,38,Anxious,Anxious
585279,EEE,2013J,51.142105263157895,45.26842105263158,57.01578947368421,11.747368421052627,0.6543604333078012,13.717672650135958,122.07894736842105,61.8421052631579,38,Anxious,Anxious
585284,FFF,2014J,39.8027027027027,39.077777777777776,40.48947368421053,1.4116959064327546,0.2950687529634902,11.077869013695155,62.486486486486484,2.27027027027027,37,Steady Engager,Steady Engager
585290,FFF,2013J,40.00000000000001,49.45,30.55,-18.900000000000002,-9.02,11.773911839316616,30.25,16.5,4,Steady Engager,Burnt-out Achiever
585301,FFF,2013J,37.418181818181814,39.72727272727273,35.10909090909091,-4.618181818181817,-0.05838509316770147,12.48284773612599,44.40909090909091,12.181818181818182,22,Steady Engager,Steady Engager
585301,FFF,2014J,13.1,11.1,15.1,4.0,3.999999999999998,2.0,4.0,0.0,2,Ghost,Ghost
585305,FFF,2013J,37.864705882352936,33.65,41.611111111111114,7.961111111111116,1.3036764705882349,12.730322355165873,67.41176470588235,5.352941176470588,17,Ghost,Steady Engager
585326,DDD,2013J,44.83157894736842,42.878947368421045,46.78421052631578,3.905263157894737,0.2168070904913007,9.61107106313388,71.8157894736842,33.13157894736842,38,Steady Engager,Anxious
585354,DDD,2014J,36.175,38.2,34.15,-4.050000000000004,-0.11090225563909804,13.16289766730715,11.4,0.0,20,Ghost,Ghost
585359,CCC,2014J,34.879999999999995,32.699999999999996,36.892307692307696,4.1923076923077005,0.3556153846153843,10.471637885259401,31.4,3.8,25,Steady Engager,Coasting
585359,DDD,2013J,34.79285714285714,33.128571428571426,36.457142857142856,3.328571428571429,0.44050355774493716,13.483453578670536,38.035714285714285,6.678571428571429,28,Ghost,Steady Engager
585372,DDD,2014B,32.864705882352936,23.6375,41.06666666666666,17.429166666666664,1.9436274509803924,11.68956000663793,17.941176470588236,2.4705882352941178,17,Steady Engager,Late Recoverer
585383,CCC,2014B,40.2,35.60909090909091,44.40833333333334,8.79924242424243,0.956324110671937,11.07818066997112,29.47826086956522,2.652173913043478,23,Steady Engager,Coasting
585383,FFF,2013J,42.57241379310344,40.33571428571428,44.660000000000004,4.324285714285722,0.458472906403942,11.789823096906987,80.65517241379311,12.379310344827585,29,Steady Engager,Steady Engager
585393,CCC,2014B,54.84473684210526,53.678947368421056,56.01052631578948,2.3315789473684205,0.20110515373673363,11.30597646725467,257.2368421052632,94.15789473684211,38,Anxious,Anxious
585393,EEE,2014B,54.23783783783784,48.883333333333326,59.31052631578947,10.427192982456141,0.5799905168326225,14.14458833295754,150.83783783783784,50.5945945945946,37,Anxious,Anxious
585397,CCC,2014B,48.2030303030303,45.2,51.029411764705884,5.829411764705881,0.2987967914438499,10.345676445757128,123.39393939393939,2.6363636363636362,33,Steady Engager,Steady Engager
585397,EEE,2014B,41.99666666666666,38.36666666666667,45.626666666666665,7.259999999999998,0.5999332591768625,11.942961199896038,45.233333333333334,2.7,30,Steady Engager,Steady Engager
585406,BBB,2013J,34.669230769230765,33.333333333333336,35.81428571428572,2.480952380952381,0.6648351648351666,10.765928064992432,16.692307692307693,0.8461538461538461,13,Steady Engager,Coasting
585409,FFF,2013J,13.816666666666668,6.933333333333334,20.7,13.766666666666666,4.791428571428571,10.079420728505294,12.5,3.5,6,Ghost,Ghost
585422,CCC,2014J,38.676923076923075,34.93333333333333,41.885714285714286,6.952380952380956,1.7401098901098915,14.945755962873713,71.0,17.307692307692307,13,Recovering,Steady Engager
585422,DDD,2013J,38.71666666666667,39.055555555555564,38.37777777777777,-0.6777777777777914,0.06633204633204755,9.942040367382676,39.05555555555556,7.194444444444445,36,Steady Engager,Steady Engager
585432,DDD,2014J,44.10833333333332,44.06111111111111,44.15555555555555,0.09444444444444144,0.09435006435006525,9.394306047341184,34.0,9.416666666666666,36,Steady Engager,Coasting
585433,CCC,2014B,18.5,13.7,20.9,7.199999999999999,10.799999999999997,12.237646832622682,49.0,6.333333333333333,3,Steady Engager,Struggling
