id_student,rank,module,hybrid_score,content_score,markov_score,cf_score,method_used,explanation
572382,2,FFF,0.2263,0.9715,0.2263,1.0,Content+Markov+CF,FFF: matches your academic profile; popular among students with similar study patterns.
572382,3,CCC,0.0073,0.0,0.0073,0.0,Markov,CCC: recommended based on available signals.
572396,1,DDD,1.0,0.915,1.0,0.1806,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
572396,2,FFF,0.875,0.941,0.875,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
572396,3,GGG,0.0417,1.0,0.0417,0.0,Content+Markov,GGG: matches your academic profile.
572570,1,DDD,1.0,0.8817,1.0,0.2474,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
572570,2,FFF,0.9556,0.9168,0.9556,0.6626,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
572570,3,CCC,0.0222,0.8755,0.0222,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
572584,1,EEE,1.0,0.9854,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
572584,2,CCC,0.4458,0.0,0.4458,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
572584,3,DDD,0.4211,0.0,0.4211,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
572589,1,EEE,1.0,0.9871,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
572589,2,CCC,0.4458,0.0,0.4458,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
572589,3,DDD,0.4211,0.0,0.4211,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
572659,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
572659,2,EEE,0.9423,0.0,0.9423,0.0,Markov,EEE: commonly chosen next by students with similar outcomes.
572659,3,FFF,0.1731,1.0,0.1731,1.0,Content+Markov+CF,FFF: matches your academic profile; popular among students with similar study patterns.
572735,1,EEE,1.0,0.9698,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
572735,2,FFF,0.3386,0.9231,0.3386,0.3078,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
572735,3,CCC,0.0079,0.0,0.0079,1.0,Markov+CF,CCC: popular among students with similar study patterns.
572783,1,EEE,1.0,0.9615,1.0,0.2486,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
572783,2,DDD,0.3543,0.8834,0.3543,0.2373,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
572783,3,CCC,0.0079,0.8759,0.0079,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
572816,1,EEE,1.0,1.0,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
572816,2,CCC,0.4458,0.0,0.4458,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
572816,3,DDD,0.4211,0.0,0.4211,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
572854,1,EEE,1.0,0.9648,1.0,0.2197,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
572854,2,FFF,0.75,0.9275,0.75,0.254,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
572854,3,CCC,0.0357,0.8898,0.0357,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
572891,1,DDD,1.0,0.881,1.0,0.1981,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
572891,2,FFF,0.9556,0.9165,0.9556,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
572891,3,CCC,0.0222,0.8776,0.0222,0.3324,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
573093,1,EEE,1.0,0.9993,1.0,0.1224,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
573093,2,CCC,0.4458,0.0,0.4458,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
573093,3,DDD,0.4211,0.0,0.4211,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
573153,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
573153,2,FFF,1.0,1.0,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
573153,3,DDD,0.9444,0.0,0.9444,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
573377,1,DDD,1.0,0.8866,1.0,0.8794,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
573377,2,FFF,0.9556,0.9212,0.9556,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
573377,3,GGG,0.0222,1.0,0.0222,0.0,Content+Markov,GGG: matches your academic profile.
573473,1,EEE,1.0,1.0,1.0,0.3138,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
573473,2,CCC,0.4458,0.0,0.4458,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
573473,3,FFF,0.4458,0.949,0.4458,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
573481,1,FFF,1.0,0.0,1.0,0.0,Markov,FFF: commonly chosen next by students with similar outcomes.
573481,2,CCC,0.1374,0.0,0.1374,0.0,Markov,CCC: recommended based on available signals.
573481,3,DDD,0.0383,0.0,0.0383,0.0,Markov,DDD: recommended based on available signals.
573697,1,FFF,1.0,0.0,1.0,0.0,Markov,FFF: commonly chosen next by students with similar outcomes.
573697,2,CCC,0.1374,0.9529,0.1374,0.0,Content+Markov,CCC: matches your academic profile.
573697,3,DDD,0.0383,0.875,0.0383,0.0,Content+Markov,DDD: matches your academic profile.
573701,1,FFF,1.0,1.0,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
573701,2,DDD,0.8387,0.0,0.8387,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
573701,3,GGG,0.0323,0.9578,0.0323,0.0,Content+Markov,GGG: matches your academic profile.
573742,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
573742,2,BBB,0.0093,0.9358,0.0093,0.0,Content+Markov,BBB: matches your academic profile.
573742,3,FFF,0.0062,0.9301,0.0062,0.0,Content+Markov,FFF: matches your academic profile.
573922,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
573922,2,EEE,0.9423,0.987,0.9423,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
573922,3,DDD,0.1154,0.0,0.1154,0.0,Markov,DDD: recommended based on available signals.
574056,1,EEE,1.0,0.9752,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
574056,2,CCC,0.4458,0.0,0.4458,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
574056,3,DDD,0.4211,0.0,0.4211,0.1341,Markov+CF,DDD: commonly chosen next by students with similar outcomes.
574259,1,DDD,1.0,0.8664,1.0,0.1337,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
574259,2,FFF,0.9556,0.9058,0.9556,0.278,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
574259,3,CCC,0.0222,0.8554,0.0222,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
574283,1,EEE,1.0,0.9742,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
574283,2,DDD,0.1898,0.9284,0.1898,1.0,Content+Markov+CF,DDD: matches your academic profile; popular among students with similar study patterns.
574283,3,CCC,0.0073,0.935,0.0073,0.5877,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
574310,1,EEE,1.0,0.9655,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
574310,2,FFF,0.75,0.9274,0.75,0.2444,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
574310,3,CCC,0.0357,0.8914,0.0357,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
574507,1,CCC,1.0,0.0,1.0,0.5244,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
574507,2,FFF,1.0,0.9025,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
574507,3,DDD,0.9444,0.0,0.9444,0.433,Markov+CF,DDD: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
574512,1,DDD,1.0,0.0,1.0,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
574512,2,FFF,0.4286,0.9346,0.4286,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
574512,3,CCC,0.1429,0.0,0.1429,0.8142,Markov+CF,CCC: popular among students with similar study patterns.
574529,1,EEE,1.0,0.9776,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
574529,2,FFF,0.2263,0.9702,0.2263,0.0,Content+Markov,FFF: matches your academic profile.
574529,3,CCC,0.0073,0.0,0.0073,0.1792,Markov+CF,CCC: recommended based on available signals.
574551,1,EEE,1.0,0.9693,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
574551,2,DDD,0.1898,0.9221,0.1898,0.0,Content+Markov,DDD: matches your academic profile.
574551,3,GGG,0.0073,1.0,0.0073,0.0,Content+Markov,GGG: matches your academic profile.
574586,1,CCC,1.0,0.9336,1.0,0.6413,Content+Markov+CF,CCC: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
574586,2,FFF,1.0,0.917,1.0,0.8637,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
574586,3,DDD,0.9444,0.8807,0.9444,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
574705,1,EEE,1.0,0.9633,1.0,0.5722,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
574705,2,FFF,0.75,0.9274,0.75,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
574705,3,GGG,0.0357,1.0,0.0357,0.0,Content+Markov,GGG: matches your academic profile.
574720,1,EEE,1.0,0.9608,1.0,0.5236,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
574720,2,FFF,0.3386,0.9167,0.3386,0.8648,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
574720,3,CCC,0.0079,0.8763,0.0079,0.5722,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
574830,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
574830,2,FFF,1.0,0.9903,1.0,0.1596,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
574830,3,DDD,0.9444,0.0,0.9444,1.0,Markov+CF,DDD: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
575039,1,EEE,1.0,0.9645,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
575039,2,DDD,0.1898,0.0,0.1898,1.0,Markov+CF,DDD: popular among students with similar study patterns.
575039,3,CCC,0.0073,0.0,0.0073,0.1341,Markov+CF,CCC: recommended based on available signals.
575047,1,FFF,1.0,0.8987,1.0,0.2532,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
575047,2,DDD,0.8387,0.0,0.8387,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
575047,3,CCC,0.0323,0.0,0.0323,1.0,Markov+CF,CCC: popular among students with similar study patterns.
575166,1,CCC,1.0,0.9374,1.0,1.0,Content+Markov+CF,CCC: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
575166,2,FFF,1.0,0.9105,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
575166,3,DDD,0.9444,0.8715,0.9444,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
575258,1,EEE,1.0,1.0,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
575258,2,CCC,0.4458,0.0,0.4458,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
575258,3,FFF,0.4458,0.9816,0.4458,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
575265,1,EEE,1.0,1.0,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
575265,2,CCC,0.4458,0.0,0.4458,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
575265,3,DDD,0.4211,0.0,0.4211,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
575419,1,CCC,1.0,0.0,1.0,0.1471,Markov+CF,CCC: commonly chosen next by students with similar outcomes.
575419,2,FFF,1.0,1.0,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
575419,3,DDD,0.9444,0.0,0.9444,0.0882,Markov+CF,DDD: commonly chosen next by students with similar outcomes.
575545,1,CCC,1.0,0.0,1.0,0.7697,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
575545,2,FFF,1.0,0.9399,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
575545,3,DDD,0.9444,0.0,0.9444,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
575553,1,CCC,1.0,0.0,1.0,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
575553,2,FFF,1.0,0.9563,1.0,0.1645,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
575553,3,DDD,0.9444,0.0,0.9444,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
575733,1,DDD,1.0,0.8884,1.0,1.0,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
575733,2,FFF,0.9556,0.9215,0.9556,0.344,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
575733,3,CCC,0.0222,0.8724,0.0222,0.5975,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
575745,1,DDD,1.0,0.9087,1.0,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
575745,2,FFF,0.9556,0.9369,0.9556,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
575745,3,CCC,0.0222,0.9216,0.0222,0.235,Content+Markov+CF,CCC: matches your academic profile.
575763,1,CCC,1.0,0.8911,1.0,0.2407,Content+Markov+CF,CCC: matches your academic profile; commonly chosen next by students with similar outcomes.
575763,2,FFF,1.0,0.8976,1.0,0.7533,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
575763,3,DDD,0.9444,0.8541,0.9444,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
575766,1,EEE,1.0,0.9664,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
575766,2,FFF,0.3386,0.9279,0.3386,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
575766,3,GGG,0.0079,1.0,0.0079,0.0,Content+Markov,GGG: matches your academic profile.
575855,1,CCC,1.0,0.9532,1.0,0.0,Content+Markov,CCC: matches your academic profile; commonly chosen next by students with similar outcomes.
575855,2,EEE,0.0343,0.9698,0.0343,0.0,Content+Markov,EEE: matches your academic profile.
575855,3,BBB,0.0093,0.9263,0.0093,0.0,Content+Markov,BBB: matches your academic profile.
576251,1,EEE,1.0,0.9591,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
576251,2,FFF,0.75,0.9171,0.75,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
576251,3,GGG,0.0357,1.0,0.0357,0.0,Content+Markov,GGG: matches your academic profile.
576383,1,EEE,1.0,0.975,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
576383,2,FFF,0.75,0.9457,0.75,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
576383,3,CCC,0.0357,0.9076,0.0357,0.2888,Content+Markov+CF,CCC: matches your academic profile.
576413,1,EEE,1.0,0.9867,1.0,0.1161,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
576413,2,FFF,0.75,0.9546,0.75,0.2637,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
576413,3,CCC,0.0357,0.0,0.0357,1.0,Markov+CF,CCC: popular among students with similar study patterns.
576433,1,EEE,1.0,0.956,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
576433,2,DDD,0.8571,0.8741,0.8571,0.1352,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
576433,3,CCC,0.0357,0.8526,0.0357,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
576439,1,DDD,1.0,0.8884,1.0,0.2647,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
576439,2,FFF,0.9556,0.9215,0.9556,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
576439,3,GGG,0.0222,1.0,0.0222,0.0,Content+Markov,GGG: matches your academic profile.
576445,1,BBB,1.0,0.9803,1.0,0.2436,Content+Markov+CF,BBB: matches your academic profile; commonly chosen next by students with similar outcomes.
576445,2,DDD,0.0474,0.0,0.0474,0.0,Markov,DDD: recommended based on available signals.
576445,3,FFF,0.0368,0.9909,0.0368,0.2877,Content+Markov+CF,FFF: matches your academic profile.
576780,1,EEE,1.0,0.9716,1.0,0.1648,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
576780,2,DDD,0.8571,0.9097,0.8571,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
576780,3,CCC,0.0357,0.9094,0.0357,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
576791,1,EEE,1.0,0.9544,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
576791,2,DDD,0.3543,0.8731,0.3543,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
576791,3,CCC,0.0079,0.8518,0.0079,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
577035,1,EEE,1.0,0.9636,1.0,0.5725,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
577035,2,FFF,0.75,0.9232,0.75,0.5764,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
577035,3,CCC,0.0357,0.892,0.0357,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
577148,1,CCC,1.0,0.0,1.0,0.4658,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
577148,2,FFF,1.0,1.0,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
577148,3,DDD,0.9444,0.0,0.9444,0.3957,Markov+CF,DDD: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
577149,1,EEE,1.0,1.0,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
577149,2,CCC,0.4458,0.0,0.4458,0.2223,Markov+CF,CCC: commonly chosen next by students with similar outcomes.
577149,3,DDD,0.4211,0.0,0.4211,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
577235,1,FFF,1.0,0.9123,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
577235,2,DDD,0.8387,0.0,0.8387,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
577235,3,CCC,0.0323,0.0,0.0323,0.338,Markov+CF,CCC: popular among students with similar study patterns.
577279,1,EEE,1.0,0.9606,1.0,0.4124,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
577279,2,FFF,0.75,0.9215,0.75,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
577279,3,CCC,0.0357,0.8711,0.0357,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
577352,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
577352,2,DDD,0.0517,0.0,0.0517,0.0,Markov,DDD: recommended based on available signals.
577352,3,EEE,0.0517,0.0,0.0517,0.0,Markov,EEE: recommended based on available signals.
577427,1,FFF,1.0,0.879,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
577427,2,DDD,0.8387,0.0,0.8387,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
577427,3,GGG,0.0323,1.0,0.0323,0.0,Content+Markov,GGG: matches your academic profile.
577551,1,CCC,1.0,0.0,1.0,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
577551,2,FFF,1.0,0.9256,1.0,0.1477,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
577551,3,DDD,0.9444,0.0,0.9444,0.3232,Markov+CF,DDD: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
577686,1,FFF,1.0,0.9161,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
577686,2,DDD,0.8387,0.884,0.8387,0.356,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
577686,3,CCC,0.0323,0.8862,0.0323,0.2319,Content+Markov+CF,CCC: matches your academic profile.
577688,1,EEE,1.0,1.0,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
577688,2,CCC,0.4458,0.0,0.4458,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
577688,3,DDD,0.4211,0.0,0.4211,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
578034,1,CCC,1.0,0.9414,1.0,0.0,Content+Markov,CCC: matches your academic profile; commonly chosen next by students with similar outcomes.
578034,2,FFF,1.0,0.9101,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
578034,3,DDD,0.9444,0.8706,0.9444,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
578820,1,CCC,1.0,0.9202,1.0,0.3544,Content+Markov+CF,CCC: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
578820,2,FFF,1.0,0.9124,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
578820,3,DDD,0.9444,0.8758,0.9444,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
578823,1,EEE,1.0,0.971,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
578823,2,CCC,0.4458,0.0,0.4458,0.7843,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
578823,3,FFF,0.4458,0.9119,0.4458,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
578850,1,EEE,1.0,0.9691,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
578850,2,FFF,0.3386,0.9335,0.3386,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
578850,3,GGG,0.0079,1.0,0.0079,0.0,Content+Markov,GGG: matches your academic profile.
579176,1,EEE,1.0,0.9692,1.0,0.2379,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
579176,2,CCC,0.4458,0.9465,0.4458,1.0,Content+Markov+CF,CCC: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
579176,3,DDD,0.4211,0.8646,0.4211,0.1765,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
579321,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
579321,2,FFF,1.0,1.0,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
579321,3,DDD,0.9444,0.0,0.9444,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
579340,1,CCC,1.0,0.0,1.0,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
579340,2,FFF,1.0,0.9899,1.0,0.434,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
579340,3,DDD,0.9444,0.0,0.9444,0.4374,Markov+CF,DDD: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
579372,1,EEE,1.0,0.9742,1.0,0.1746,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
579372,2,CCC,0.4458,0.0,0.4458,0.4262,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
579372,3,FFF,0.4458,1.0,0.4458,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
580342,1,EEE,1.0,0.9638,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
580342,2,DDD,0.3543,0.8963,0.3543,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
580342,3,GGG,0.0079,1.0,0.0079,1.0,Content+Markov+CF,GGG: matches your academic profile; popular among students with similar study patterns.
580477,1,EEE,1.0,0.9781,1.0,0.7316,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
580477,2,CCC,0.4458,0.0,0.4458,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
580477,3,DDD,0.4211,0.0,0.4211,0.8451,Markov+CF,DDD: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
580657,1,EEE,1.0,0.9796,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
580657,2,CCC,0.4458,0.9589,0.4458,1.0,Content+Markov+CF,CCC: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
580657,3,DDD,0.4211,0.9098,0.4211,0.2093,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
580689,1,CCC,1.0,0.9859,1.0,0.6904,Content+Markov+CF,CCC: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
580689,2,EEE,0.0517,0.0,0.0517,0.0,Markov,EEE: recommended based on available signals.
